Year,Country of origin,Country of origin (ISO),Country of asylum,Country of asylum (ISO),applied
2020,Ghana,GHA,Denmark,DNK,11
2020,Ghana,GHA,Finland,FIN,11
2020,Ghana,GHA,Finland,FIN,12
2020,Ghana,GHA,France,FRA,47
2020,Ghana,GHA,France,FRA,111
2020,Ghana,GHA,France,FRA,5
2020,Ghana,GHA,France,FRA,8
2020,Ghana,GHA,United Kingdom of Great Britain and Northern Ireland,GBR,41
2020,Ghana,GHA,United Kingdom of Great Britain and Northern Ireland,GBR,141
2020,Ghana,GHA,United Kingdom of Great Britain and Northern Ireland,GBR,5
2020,Ghana,GHA,Georgia,GEO,5
2020,Ghana,GHA,Germany,DEU,518
2020,Ghana,GHA,Germany,DEU,81
2020,Ghana,GHA,Greece,GRC,75
2020,Ghana,GHA,Greece,GRC,112
2020,Ghana,GHA,Greece,GRC,13
2020,Ghana,GHA,Iceland,ISL,15
2020,Ghana,GHA,India,IND,25
2020,Ghana,GHA,Ireland,IRL,11
2020,Ghana,GHA,Ireland,IRL,19
2020,Ghana,GHA,Israel,ISR,15
2020,Ghana,GHA,Italy,ITA,226
2020,Ghana,GHA,Italy,ITA,185
2020,Ghana,GHA,Rep. of Korea,KOR,70
2020,Ghana,GHA,Mauritania,MRT,5
2020,Ghana,GHA,Mexico,MEX,105
2020,Ghana,GHA,Morocco,MAR,5
2020,Ghana,GHA,Malta,MLT,58
2020,Ghana,GHA,Netherlands,NLD,41
2020,Ghana,GHA,Netherlands,NLD,5
2020,Ghana,GHA,Norway,NOR,8
2020,Ghana,GHA,Portugal,PRT,16
2020,Ghana,GHA,Romania,ROU,5
2020,Ghana,GHA,South Africa,ZAF,32
2020,Ghana,GHA,South Africa,ZAF,20
2020,Ghana,GHA,Spain,ESP,281
2020,Ghana,GHA,Serbia and Kosovo: S/RES/1244 (1999),SRB,12
2020,Ghana,GHA,Sweden,SWE,73
2020,Ghana,GHA,Sweden,SWE,38
2020,Ghana,GHA,Sweden,SWE,8
2020,Ghana,GHA,Switzerland,CHE,15
2020,Ghana,GHA,Trinidad and Tobago,TTO,7
2020,Ghana,GHA,Ukraine,UKR,16
2020,Ghana,GHA,Uruguay,URY,5
2020,Ghana,GHA,United States of America,USA,28
2020,Ghana,GHA,United States of America,USA,121
2020,Ghana,GHA,United States of America,USA,62
2020,Guadeloupe,GLP,United States of America,USA,5
2020,Guadeloupe,GLP,United States of America,USA,22
2020,Guinea-Bissau,GNB,Austria,AUT,5
2020,Guinea-Bissau,GNB,Belgium,BEL,5
2020,Guinea-Bissau,GNB,Brazil,BRA,55
2020,Guinea-Bissau,GNB,France,FRA,27
2020,Guinea-Bissau,GNB,France,FRA,92
2020,Guinea-Bissau,GNB,France,FRA,5
2020,Guinea-Bissau,GNB,United Kingdom of Great Britain and Northern Ireland,GBR,6
2020,Guinea-Bissau,GNB,Germany,DEU,63
2020,Guinea-Bissau,GNB,Germany,DEU,18
2020,Guinea-Bissau,GNB,Italy,ITA,50
2020,Guinea-Bissau,GNB,Italy,ITA,13
2020,Guinea-Bissau,GNB,Mauritania,MRT,5
2020,Guinea-Bissau,GNB,Morocco,MAR,21
2020,Guinea-Bissau,GNB,Malta,MLT,5
2020,Guinea-Bissau,GNB,Netherlands,NLD,10
2020,Guinea-Bissau,GNB,Portugal,PRT,92
2020,Guinea-Bissau,GNB,Spain,ESP,23
2020,Guinea-Bissau,GNB,Sweden,SWE,7
2020,Guinea-Bissau,GNB,Switzerland,CHE,5
2020,Guinea-Bissau,GNB,United States of America,USA,6
2020,Greece,GRC,Australia,AUS,14
2020,Greece,GRC,Australia,AUS,12
2020,Greece,GRC,Canada,CAN,5
2020,Greece,GRC,Sweden,SWE,5
2020,Greece,GRC,United States of America,USA,8
2020,Grenada,GRD,Canada,CAN,5
2020,Grenada,GRD,United Kingdom of Great Britain and Northern Ireland,GBR,5
2020,Grenada,GRD,United Kingdom of Great Britain and Northern Ireland,GBR,21
2020,Guatemala,GTM,Belgium,BEL,10
2020,Guatemala,GTM,Brazil,BRA,5
2020,Guatemala,GTM,Belize,BLZ,12
2020,Guatemala,GTM,Canada,CAN,9
2020,Guatemala,GTM,Canada,CAN,47
2020,Guatemala,GTM,Costa Rica,CRI,8
2020,Guatemala,GTM,France,FRA,11
2020,Guatemala,GTM,United Kingdom of Great Britain and Northern Ireland,GBR,11
2020,Guatemala,GTM,Ireland,IRL,5
2020,Guatemala,GTM,Ireland,IRL,5
2020,Guatemala,GTM,Italy,ITA,17
2020,Guatemala,GTM,Mexico,MEX,3005
2020,Guatemala,GTM,Philippines,PHL,5
2020,Guatemala,GTM,El Salvador,SLV,5
2020,Guatemala,GTM,Spain,ESP,463
2020,Guatemala,GTM,Sweden,SWE,10
2020,Guatemala,GTM,Sweden,SWE,5
2020,Guatemala,GTM,United States of America,USA,1811
2020,Guatemala,GTM,United States of America,USA,28620
2020,Guatemala,GTM,United States of America,USA,7870
2020,Guinea,GIN,Algeria,DZA,19
2020,Guinea,GIN,Algeria,DZA,176
2020,Guinea,GIN,Egypt,EGY,6
2020,Guinea,GIN,Egypt,EGY,5
2020,Guinea,GIN,Australia,AUS,5
2020,Guinea,GIN,Austria,AUT,13
2020,Guinea,GIN,Belgium,BEL,456
2020,Guinea,GIN,Belgium,BEL,200
2020,Guinea,GIN,Benin,BEN,5
2020,Guinea,GIN,Brazil,BRA,26
2020,Guinea,GIN,Canada,CAN,55
2020,Guinea,GIN,Cameroon,CMR,10
2020,Guinea,GIN,Cameroon,CMR,39
2020,Guinea,GIN,Cyprus,CYP,114
2020,Guinea,GIN,Denmark,DNK,5
2020,Guinea,GIN,Finland,FIN,6
2020,Guinea,GIN,France,FRA,3956
2020,Guinea,GIN,France,FRA,5854
2020,Guinea,GIN,France,FRA,221
2020,Guinea,GIN,France,FRA,403
2020,Guinea,GIN,United Kingdom of Great Britain and Northern Ireland,GBR,5
2020,Guinea,GIN,United Kingdom of Great Britain and Northern Ireland,GBR,52
2020,Guinea,GIN,Germany,DEU,1268
2020,Guinea,GIN,Germany,DEU,243
2020,Guinea,GIN,Greece,GRC,47
2020,Guinea,GIN,Greece,GRC,80
2020,Guinea,GIN,Greece,GRC,7
2020,Guinea,GIN,India,IND,5
2020,Guinea,GIN,Ireland,IRL,7
2020,Guinea,GIN,Italy,ITA,125
2020,Guinea,GIN,Italy,ITA,186
2020,Guinea,GIN,Rep. of Korea,KOR,37
2020,Guinea,GIN,Luxembourg,LUX,19
2020,Guinea,GIN,Luxembourg,LUX,22
2020,Guinea,GIN,Mauritania,MRT,24
2020,Guinea,GIN,Mauritania,MRT,71
2020,Guinea,GIN,Mexico,MEX,37
2020,Guinea,GIN,Malaysia,MYS,5
2020,Guinea,GIN,Morocco,MAR,44
2020,Guinea,GIN,Morocco,MAR,998
2020,Guinea,GIN,Malta,MLT,81
2020,Guinea,GIN,Netherlands,NLD,108
2020,Guinea,GIN,Netherlands,NLD,26
2020,Guinea,GIN,Niger,NER,5
2020,Guinea,GIN,Niger,NER,15
2020,Guinea,GIN,Norway,NOR,5
2020,Guinea,GIN,Norway,NOR,5
2020,Guinea,GIN,Panama,PAN,5
2020,Guinea,GIN,Poland,POL,6
2020,Guinea,GIN,Portugal,PRT,79
2020,Guinea,GIN,Romania,ROU,10
2020,Guinea,GIN,South Africa,ZAF,5
2020,Guinea,GIN,Russian Federation,RUS,5
2020,Guinea,GIN,Senegal,SEN,5
2020,Guinea,GIN,Spain,ESP,374
2020,Guinea,GIN,Sweden,SWE,11
2020,Guinea,GIN,Sweden,SWE,5
2020,Guinea,GIN,Sweden,SWE,5
2020,Guinea,GIN,Switzerland,CHE,65
2020,Guinea,GIN,Switzerland,CHE,13
2020,Guinea,GIN,Tunisia,TUN,5
2020,Guinea,GIN,Tunisia,TUN,220
2020,Guinea,GIN,Ukraine,UKR,8
2020,Guinea,GIN,Ukraine,UKR,5
2020,Guinea,GIN,United States of America,USA,38
2020,Guinea,GIN,United States of America,USA,60
2020,Guinea,GIN,United States of America,USA,90
2020,Guyana,GUY,Brazil,BRA,12
2020,Guyana,GUY,Canada,CAN,5
2020,Guyana,GUY,United Kingdom of Great Britain and Northern Ireland,GBR,5
2020,Guyana,GUY,Mexico,MEX,5
2020,Guyana,GUY,Trinidad and Tobago,TTO,21
2020,Guyana,GUY,United States of America,USA,51
2020,Guyana,GUY,United States of America,USA,27
2020,Guyana,GUY,United States of America,USA,40
2020,Haiti,HTI,Argentina,ARG,62
2020,Haiti,HTI,Argentina,ARG,19
2020,Haiti,HTI,Argentina,ARG,5
2020,Haiti,HTI,Brazil,BRA,5342
2020,Haiti,HTI,Canada,CAN,450
2020,Haiti,HTI,Canada,CAN,1056
2020,Haiti,HTI,Costa Rica,CRI,73
2020,Haiti,HTI,Dominican Rep.,DOM,31
2020,Haiti,HTI,Ecuador,ECU,5
2020,Haiti,HTI,France,FRA,1741
2020,Haiti,HTI,France,FRA,2851
2020,Haiti,HTI,France,FRA,207
2020,Haiti,HTI,France,FRA,785
2020,Haiti,HTI,Germany,DEU,5
2020,Haiti,HTI,Greece,GRC,14
2020,Haiti,HTI,Greece,GRC,27
2020,Haiti,HTI,Honduras,HND,5
2020,Haiti,HTI,Rep. of Korea,KOR,8
2020,Haiti,HTI,Mexico,MEX,5964
2020,Haiti,HTI,Panama,PAN,10
2020,Haiti,HTI,Portugal,PRT,5
2020,Haiti,HTI,Romania,ROU,6
2020,Haiti,HTI,Spain,ESP,35
2020,Haiti,HTI,Sweden,SWE,5
2020,Haiti,HTI,Switzerland,CHE,5
2020,Haiti,HTI,Uruguay,URY,6
2020,Haiti,HTI,United States of America,USA,684
2020,Haiti,HTI,United States of America,USA,1799
2020,Haiti,HTI,United States of America,USA,5317
2020,"China, Hong Kong SAR",HKG,Australia,AUS,188
2020,"China, Hong Kong SAR",HKG,United Kingdom of Great Britain and Northern Ireland,GBR,76
2020,"China, Hong Kong SAR",HKG,New Zealand,NZL,5
2020,"China, Hong Kong SAR",HKG,United States of America,USA,6
2020,"China, Hong Kong SAR",HKG,United States of America,USA,36
2020,Honduras,HND,Belgium,BEL,5
2020,Honduras,HND,Belize,BLZ,39
2020,Honduras,HND,Canada,CAN,6
2020,Honduras,HND,Canada,CAN,108
2020,Honduras,HND,Costa Rica,CRI,129
2020,Honduras,HND,France,FRA,14
2020,Honduras,HND,France,FRA,12
2020,Honduras,HND,United Kingdom of Great Britain and Northern Ireland,GBR,20
2020,Honduras,HND,United Kingdom of Great Britain and Northern Ireland,GBR,230
2020,Honduras,HND,Germany,DEU,16
2020,Honduras,HND,Guatemala,GTM,207
2020,Honduras,HND,Iceland,ISL,5
2020,Honduras,HND,Ireland,IRL,5
2020,Honduras,HND,Italy,ITA,148
2020,Honduras,HND,Mexico,MEX,15469
2020,Honduras,HND,Netherlands,NLD,6
2020,Honduras,HND,Panama,PAN,5
2020,Honduras,HND,El Salvador,SLV,7
2020,Honduras,HND,Spain,ESP,5536
2020,Honduras,HND,Sweden,SWE,26
2020,Honduras,HND,Sweden,SWE,13
2020,Honduras,HND,United States of America,USA,1183
2020,Honduras,HND,United States of America,USA,25110
2020,Honduras,HND,United States of America,USA,5705
2020,Croatia,HRV,United States of America,USA,5
2020,Hungary,HUN,Austria,AUT,5
2020,Hungary,HUN,Canada,CAN,118
2020,Hungary,HUN,Germany,DEU,5
2020,Hungary,HUN,Germany,DEU,5
2020,Hungary,HUN,United States of America,USA,14
2020,Hungary,HUN,United States of America,USA,37
2020,Hungary,HUN,United States of America,USA,50
2020,Cote d'Ivoire,CIV,Algeria,DZA,16
2020,Cote d'Ivoire,CIV,Algeria,DZA,98
2020,Cote d'Ivoire,CIV,Algeria,DZA,5
2020,Cote d'Ivoire,CIV,Austria,AUT,5
2020,Cote d'Ivoire,CIV,Belgium,BEL,99
2020,Cote d'Ivoire,CIV,Belgium,BEL,17
2020,Cote d'Ivoire,CIV,Benin,BEN,9
2020,Cote d'Ivoire,CIV,Brazil,BRA,13
2020,Cote d'Ivoire,CIV,Canada,CAN,38
2020,Cote d'Ivoire,CIV,China,CHN,6
2020,Cote d'Ivoire,CIV,Cameroon,CMR,14
2020,Cote d'Ivoire,CIV,Cyprus,CYP,21
2020,Cote d'Ivoire,CIV,Denmark,DNK,5
2020,Cote d'Ivoire,CIV,Finland,FIN,5
2020,Cote d'Ivoire,CIV,France,FRA,2484
2020,Cote d'Ivoire,CIV,France,FRA,5023
2020,Cote d'Ivoire,CIV,France,FRA,81
2020,Cote d'Ivoire,CIV,France,FRA,174
2020,Cote d'Ivoire,CIV,United Kingdom of Great Britain and Northern Ireland,GBR,5
2020,Cote d'Ivoire,CIV,United Kingdom of Great Britain and Northern Ireland,GBR,41
2020,Cote d'Ivoire,CIV,Germany,DEU,295
2020,Cote d'Ivoire,CIV,Germany,DEU,49
2020,Cote d'Ivoire,CIV,Ghana,GHA,586
2020,Cote d'Ivoire,CIV,Greece,GRC,13
2020,Cote d'Ivoire,CIV,Greece,GRC,31
2020,Cote d'Ivoire,CIV,Greece,GRC,5
2020,Cote d'Ivoire,CIV,Guinea,GIN,608
2020,Cote d'Ivoire,CIV,Honduras,HND,5
2020,Cote d'Ivoire,CIV,Iceland,ISL,5
2020,Cote d'Ivoire,CIV,India,IND,42
2020,Cote d'Ivoire,CIV,Italy,ITA,120
2020,Cote d'Ivoire,CIV,Italy,ITA,502
2020,Cote d'Ivoire,CIV,Rep. of Korea,KOR,13
2020,Cote d'Ivoire,CIV,Liberia,LBR,10643
2020,Cote d'Ivoire,CIV,Libya,LBY,5
2020,Cote d'Ivoire,CIV,Luxembourg,LUX,6
2020,Cote d'Ivoire,CIV,Luxembourg,LUX,9
2020,Cote d'Ivoire,CIV,Mauritania,MRT,14
2020,Cote d'Ivoire,CIV,Mauritania,MRT,83
2020,Cote d'Ivoire,CIV,Mexico,MEX,15
2020,Cote d'Ivoire,CIV,Morocco,MAR,14
2020,Cote d'Ivoire,CIV,Morocco,MAR,373
2020,Cote d'Ivoire,CIV,Malta,MLT,115
2020,Cote d'Ivoire,CIV,Netherlands,NLD,29
2020,Cote d'Ivoire,CIV,Netherlands,NLD,5
2020,Cote d'Ivoire,CIV,Niger,NER,10
2020,Cote d'Ivoire,CIV,Nigeria,NGA,6
2020,Cote d'Ivoire,CIV,Norway,NOR,5
2020,Cote d'Ivoire,CIV,Norway,NOR,5
2020,Cote d'Ivoire,CIV,Philippines,PHL,6
2020,Cote d'Ivoire,CIV,Portugal,PRT,10
2020,Cote d'Ivoire,CIV,Spain,ESP,244
2020,Cote d'Ivoire,CIV,Sweden,SWE,9
2020,Cote d'Ivoire,CIV,Sweden,SWE,5
2020,Cote d'Ivoire,CIV,Sweden,SWE,5
2020,Cote d'Ivoire,CIV,Switzerland,CHE,29
2020,Cote d'Ivoire,CIV,Switzerland,CHE,5
2020,Cote d'Ivoire,CIV,Togo,TGO,49
2020,Cote d'Ivoire,CIV,Tunisia,TUN,25
2020,Cote d'Ivoire,CIV,Tunisia,TUN,1591
2020,Cote d'Ivoire,CIV,Ukraine,UKR,6
2020,Cote d'Ivoire,CIV,United States of America,USA,48
2020,Cote d'Ivoire,CIV,United States of America,USA,15
2020,Cote d'Ivoire,CIV,United States of America,USA,134
2020,India,IND,Argentina,ARG,15
2020,India,IND,Argentina,ARG,5
2020,India,IND,Armenia,ARM,5
2020,India,IND,Australia,AUS,625
2020,India,IND,Australia,AUS,1762
2020,India,IND,Austria,AUT,189
2020,India,IND,Azerbaijan,AZE,5
2020,India,IND,Belgium,BEL,14
2020,India,IND,Belgium,BEL,5
2020,India,IND,Brazil,BRA,57
2020,India,IND,Canada,CAN,453
2020,India,IND,Canada,CAN,36
2020,India,IND,Canada,CAN,1564
2020,India,IND,Costa Rica,CRI,5
2020,India,IND,Cyprus,CYP,1110
2020,India,IND,Cyprus,CYP,20
2020,India,IND,Czechia,CZE,7
2020,India,IND,Denmark,DNK,7
2020,India,IND,Denmark,DNK,20
2020,India,IND,Finland,FIN,5
2020,India,IND,Finland,FIN,5
2020,India,IND,France,FRA,151
2020,India,IND,France,FRA,230
2020,India,IND,France,FRA,11
2020,India,IND,France,FRA,33
2020,India,IND,United Kingdom of Great Britain and Northern Ireland,GBR,153
2020,India,IND,United Kingdom of Great Britain and Northern Ireland,GBR,1046
2020,India,IND,United Kingdom of Great Britain and Northern Ireland,GBR,9
2020,India,IND,Georgia,GEO,52
2020,India,IND,Germany,DEU,300
2020,India,IND,Germany,DEU,43
2020,India,IND,Greece,GRC,88
2020,India,IND,Greece,GRC,254
2020,India,IND,Greece,GRC,12
2020,India,IND,Croatia,HRV,6
2020,India,IND,Ireland,IRL,23
2020,India,IND,Ireland,IRL,17
2020,India,IND,Israel,ISR,189
2020,India,IND,Italy,ITA,9
2020,India,IND,Italy,ITA,203
2020,India,IND,Rep. of Korea,KOR,420
2020,India,IND,Lebanon,LBN,5
2020,India,IND,Latvia,LVA,5
2020,India,IND,Mexico,MEX,17
2020,India,IND,Morocco,MAR,5
2020,India,IND,Malta,MLT,5
2020,India,IND,Netherlands,NLD,14
2020,India,IND,Netherlands,NLD,11
2020,India,IND,Norway,NOR,5
2020,India,IND,New Zealand,NZL,43
2020,India,IND,Poland,POL,14
2020,India,IND,Poland,POL,5
2020,India,IND,Romania,ROU,65
2020,India,IND,South Africa,ZAF,31
2020,India,IND,South Africa,ZAF,35
2020,India,IND,Spain,ESP,31
2020,India,IND,Slovakia,SVK,10
2020,India,IND,Slovenia,SVN,20
2020,India,IND,Sweden,SWE,80
2020,India,IND,Sweden,SWE,60
2020,India,IND,Sweden,SWE,10
2020,India,IND,Switzerland,CHE,10
2020,India,IND,Ukraine,UKR,5
2020,India,IND,Ukraine,UKR,5
2020,India,IND,United States of America,USA,1579
2020,India,IND,United States of America,USA,2498
2020,India,IND,United States of America,USA,3101
2020,Indonesia,IDN,Australia,AUS,547
2020,Indonesia,IDN,Australia,AUS,605
2020,Indonesia,IDN,Canada,CAN,5
2020,Indonesia,IDN,United Kingdom of Great Britain and Northern Ireland,GBR,41
2020,Indonesia,IDN,Greece,GRC,10
2020,Indonesia,IDN,Greece,GRC,71
2020,Indonesia,IDN,Greece,GRC,5
2020,Indonesia,IDN,Rep. of Korea,KOR,15
2020,Indonesia,IDN,Malaysia,MYS,32
2020,Indonesia,IDN,Netherlands,NLD,9
2020,Indonesia,IDN,New Zealand,NZL,111
2020,Indonesia,IDN,Sweden,SWE,5
2020,Indonesia,IDN,United States of America,USA,133
2020,Indonesia,IDN,United States of America,USA,35
2020,Indonesia,IDN,United States of America,USA,202
2020,Ireland,IRL,Australia,AUS,9
2020,Ireland,IRL,Australia,AUS,18
2020,Ireland,IRL,New Zealand,NZL,5
2020,Ireland,IRL,United States of America,USA,5
2020,Iran (Islamic Rep. of),IRN,Argentina,ARG,5
2020,Iran (Islamic Rep. of),IRN,Armenia,ARM,96
2020,Iran (Islamic Rep. of),IRN,Australia,AUS,473
2020,Iran (Islamic Rep. of),IRN,Australia,AUS,1289
2020,Iran (Islamic Rep. of),IRN,Austria,AUT,381
2020,Iran (Islamic Rep. of),IRN,Azerbaijan,AZE,5
2020,Iran (Islamic Rep. of),IRN,Belgium,BEL,212
2020,Iran (Islamic Rep. of),IRN,Belgium,BEL,42
2020,Iran (Islamic Rep. of),IRN,Brazil,BRA,13
2020,Iran (Islamic Rep. of),IRN,Bosnia and Herzegovina,BIH,13
2020,Iran (Islamic Rep. of),IRN,Bulgaria,BGR,45
2020,Iran (Islamic Rep. of),IRN,Canada,CAN,44
2020,Iran (Islamic Rep. of),IRN,Canada,CAN,689
2020,Iran (Islamic Rep. of),IRN,Cyprus,CYP,13
2020,Iran (Islamic Rep. of),IRN,Cyprus,CYP,100
2020,Iran (Islamic Rep. of),IRN,Cyprus,CYP,5
2020,Iran (Islamic Rep. of),IRN,Czechia,CZE,11
2020,Iran (Islamic Rep. of),IRN,Denmark,DNK,71
2020,Iran (Islamic Rep. of),IRN,Denmark,DNK,84
2020,Iran (Islamic Rep. of),IRN,Ecuador,ECU,6
2020,Iran (Islamic Rep. of),IRN,Finland,FIN,25
2020,Iran (Islamic Rep. of),IRN,Finland,FIN,63
2020,Iran (Islamic Rep. of),IRN,France,FRA,179
2020,Iran (Islamic Rep. of),IRN,France,FRA,285
2020,Iran (Islamic Rep. of),IRN,France,FRA,29
2020,Iran (Islamic Rep. of),IRN,France,FRA,43
2020,Iran (Islamic Rep. of),IRN,United Kingdom of Great Britain and Northern Ireland,GBR,387
2020,Iran (Islamic Rep. of),IRN,United Kingdom of Great Britain and Northern Ireland,GBR,4199
2020,Iran (Islamic Rep. of),IRN,United Kingdom of Great Britain and Northern Ireland,GBR,65
2020,Iran (Islamic Rep. of),IRN,Georgia,GEO,267
2020,Iran (Islamic Rep. of),IRN,Germany,DEU,3120
2020,Iran (Islamic Rep. of),IRN,Germany,DEU,889
2020,Iran (Islamic Rep. of),IRN,Greece,GRC,287
2020,Iran (Islamic Rep. of),IRN,Greece,GRC,837
2020,Iran (Islamic Rep. of),IRN,Greece,GRC,55
2020,Iran (Islamic Rep. of),IRN,Croatia,HRV,76
2020,Iran (Islamic Rep. of),IRN,Croatia,HRV,7
2020,Iran (Islamic Rep. of),IRN,Hungary,HUN,5
2020,Iran (Islamic Rep. of),IRN,Iceland,ISL,11
2020,Iran (Islamic Rep. of),IRN,Iceland,ISL,18
2020,Iran (Islamic Rep. of),IRN,India,IND,8
2020,Iran (Islamic Rep. of),IRN,Indonesia,IDN,7
2020,Iran (Islamic Rep. of),IRN,Indonesia,IDN,5
2020,Iran (Islamic Rep. of),IRN,Ireland,IRL,15
2020,Iran (Islamic Rep. of),IRN,Iraq,IRQ,174
2020,Iran (Islamic Rep. of),IRN,Italy,ITA,146
2020,Iran (Islamic Rep. of),IRN,Rep. of Korea,KOR,6
2020,Iran (Islamic Rep. of),IRN,Lebanon,LBN,5
2020,Iran (Islamic Rep. of),IRN,Lebanon,LBN,13
2020,Iran (Islamic Rep. of),IRN,Luxembourg,LUX,52
2020,Iran (Islamic Rep. of),IRN,Latvia,LVA,5
2020,Iran (Islamic Rep. of),IRN,Mexico,MEX,5
2020,Iran (Islamic Rep. of),IRN,Malaysia,MYS,17
2020,Iran (Islamic Rep. of),IRN,Montenegro,MNE,30
2020,Iran (Islamic Rep. of),IRN,Netherlands,NLD,370
2020,Iran (Islamic Rep. of),IRN,Netherlands,NLD,182
2020,Iran (Islamic Rep. of),IRN,Norway,NOR,161
2020,Iran (Islamic Rep. of),IRN,Norway,NOR,43
2020,Iran (Islamic Rep. of),IRN,Norway,NOR,5
2020,Iran (Islamic Rep. of),IRN,New Zealand,NZL,14
2020,Iran (Islamic Rep. of),IRN,Pakistan,PAK,5
2020,Iran (Islamic Rep. of),IRN,Philippines,PHL,7
2020,Iran (Islamic Rep. of),IRN,Poland,POL,10
2020,Iran (Islamic Rep. of),IRN,Poland,POL,12
2020,Iran (Islamic Rep. of),IRN,Portugal,PRT,11
2020,Iran (Islamic Rep. of),IRN,Romania,ROU,42
2020,Iran (Islamic Rep. of),IRN,Romania,ROU,7
2020,Iran (Islamic Rep. of),IRN,Russian Federation,RUS,11
2020,Iran (Islamic Rep. of),IRN,Spain,ESP,30
2020,Iran (Islamic Rep. of),IRN,Serbia and Kosovo: S/RES/1244 (1999),SRB,53
2020,Iran (Islamic Rep. of),IRN,Slovakia,SVK,15
2020,Iran (Islamic Rep. of),IRN,Slovenia,SVN,56
2020,Iran (Islamic Rep. of),IRN,Slovenia,SVN,8
2020,Iran (Islamic Rep. of),IRN,Sweden,SWE,764
2020,Iran (Islamic Rep. of),IRN,Sweden,SWE,482
2020,Iran (Islamic Rep. of),IRN,Sweden,SWE,122
2020,Iran (Islamic Rep. of),IRN,Switzerland,CHE,256
2020,Iran (Islamic Rep. of),IRN,Switzerland,CHE,54
2020,Iran (Islamic Rep. of),IRN,Syrian Arab Rep.,SYR,8
2020,Iran (Islamic Rep. of),IRN,United Rep. of Tanzania,TZA,5
2020,Iran (Islamic Rep. of),IRN,Thailand,THA,17
2020,Iran (Islamic Rep. of),IRN,Turkey,TUR,1425
2020,Iran (Islamic Rep. of),IRN,Ukraine,UKR,5
2020,Iran (Islamic Rep. of),IRN,Ukraine,UKR,6
2020,Iran (Islamic Rep. of),IRN,United States of America,USA,79
2020,Iran (Islamic Rep. of),IRN,United States of America,USA,39
2020,Iran (Islamic Rep. of),IRN,United States of America,USA,228
2020,Iraq,IRQ,Egypt,EGY,70
2020,Iraq,IRQ,Egypt,EGY,98
2020,Iraq,IRQ,Armenia,ARM,9
2020,Iraq,IRQ,Australia,AUS,122
2020,Iraq,IRQ,Australia,AUS,288
2020,Iraq,IRQ,Austria,AUT,724
2020,Iraq,IRQ,Azerbaijan,AZE,6
2020,Iraq,IRQ,Belgium,BEL,404
2020,Iraq,IRQ,Belgium,BEL,460
2020,Iraq,IRQ,Belarus,BLR,6
2020,Iraq,IRQ,Brazil,BRA,13
2020,Iraq,IRQ,Bosnia and Herzegovina,BIH,72
2020,Iraq,IRQ,Bulgaria,BGR,239
2020,Iraq,IRQ,Canada,CAN,30
2020,Iraq,IRQ,Canada,CAN,86
2020,Iraq,IRQ,Cyprus,CYP,16
2020,Iraq,IRQ,Czechia,CZE,6
2020,Iraq,IRQ,Czechia,CZE,5
2020,Iraq,IRQ,Denmark,DNK,36
2020,Iraq,IRQ,Denmark,DNK,57
2020,Iraq,IRQ,Finland,FIN,134
2020,Iraq,IRQ,Finland,FIN,977
2020,Iraq,IRQ,France,FRA,268
2020,Iraq,IRQ,France,FRA,524
2020,Iraq,IRQ,France,FRA,22
2020,Iraq,IRQ,France,FRA,34
2020,Iraq,IRQ,United Kingdom of Great Britain and Northern Ireland,GBR,821
2020,Iraq,IRQ,United Kingdom of Great Britain and Northern Ireland,GBR,3281
2020,Iraq,IRQ,United Kingdom of Great Britain and Northern Ireland,GBR,81
2020,Iraq,IRQ,Georgia,GEO,45
2020,Iraq,IRQ,Germany,DEU,9846
2020,Iraq,IRQ,Germany,DEU,1222
2020,Iraq,IRQ,Greece,GRC,1043
2020,Iraq,IRQ,Greece,GRC,1464
2020,Iraq,IRQ,Greece,GRC,211
2020,Iraq,IRQ,Croatia,HRV,380
2020,Iraq,IRQ,Croatia,HRV,6
2020,Iraq,IRQ,Hungary,HUN,13
2020,Iraq,IRQ,Hungary,HUN,5
2020,Iraq,IRQ,Iceland,ISL,68
2020,Iraq,IRQ,Iceland,ISL,115
2020,Iraq,IRQ,India,IND,16
2020,Iraq,IRQ,Indonesia,IDN,5
2020,Iraq,IRQ,Ireland,IRL,6
2020,Iraq,IRQ,Ireland,IRL,15
2020,Iraq,IRQ,Italy,ITA,7
2020,Iraq,IRQ,Italy,ITA,452
2020,Iraq,IRQ,Rep. of Korea,KOR,23
2020,Iraq,IRQ,Kuwait,KWT,7
2020,Iraq,IRQ,Libya,LBY,34
2020,Iraq,IRQ,Lebanon,LBN,248
2020,Iraq,IRQ,Lebanon,LBN,452
2020,Iraq,IRQ,Liechtenstein,LIE,6
2020,Iraq,IRQ,Lithuania,LTU,14
2020,Iraq,IRQ,Luxembourg,LUX,5
2020,Iraq,IRQ,Luxembourg,LUX,15
2020,Iraq,IRQ,Luxembourg,LUX,50
2020,Iraq,IRQ,Latvia,LVA,5
2020,Iraq,IRQ,North Macedonia,MKD,6
2020,Iraq,IRQ,Malaysia,MYS,7
2020,Iraq,IRQ,Montenegro,MNE,5
2020,Iraq,IRQ,Morocco,MAR,5
2020,Iraq,IRQ,Netherlands,NLD,336
2020,Iraq,IRQ,Netherlands,NLD,175
2020,Iraq,IRQ,Norway,NOR,98
2020,Iraq,IRQ,Norway,NOR,35
2020,Iraq,IRQ,Norway,NOR,5
